accelerator,Model,Features,Fold,mae,r2,train_time_sec,infer_time_sec,peak_cpu_percent,peak_memory_mb,peak_gpu_util_percent,peak_gpu_memory_mb
GPU_NVIDIA_A100-SXM4-80GB,XGB,Enhanced,4,40.348001826624454,0.3779978621692276,0.35726613900010307,0.0027181259999906615,15.5,7213.51953125,0,5547
GPU_NVIDIA_A100-SXM4-80GB,MLP,Enhanced,4,41.693654476590375,0.338375127853774,0.7428075430000263,0.0015050419999624864,236.6,7216.828125,0,5547
GPU_NVIDIA_A100-SXM4-80GB,LSTM,Enhanced,4,46.02118842945351,0.2408219511751969,15.556573556999979,0.10080941699993673,327.7,7259.12890625,40,5547
GPU_NVIDIA_A100-SXM4-80GB,RF,Enhanced_2,4,39.49860955811172,0.4022485354517893,1.835695601999987,0.03880508500003543,373.2,7269.0859375,3,5547
GPU_NVIDIA_A100-SXM4-80GB,XGB,Enhanced_2,4,40.47555225148014,0.3774972440479675,1.1482907019999402,0.007382459000041308,1091.2,7269.609375,0,5547
GPU_NVIDIA_A100-SXM4-80GB,MLP,Enhanced_2,4,42.45518214763864,0.3204349811764088,0.7653313399999888,0.0015739860000394401,100.5,7270.03515625,0,5547
GPU_NVIDIA_A100-SXM4-80GB,LSTM,Enhanced_2,4,46.09128670974771,0.20608005230375126,15.451321746000076,0.09801931199990577,196.7,7327.0390625,40,5547
GPU_NVIDIA_A100-SXM4-80GB,RF,Baseline,5,42.97512794103313,0.3765049981462004,1.3338882960000547,0.059197163000021646,414.8,7340.484375,0,5547
GPU_NVIDIA_A100-SXM4-80GB,XGB,Baseline,5,44.18222147140104,0.3405162594301211,0.21037581200005206,0.0025565649999634843,7.8,7340.09375,0,5547
GPU_NVIDIA_A100-SXM4-80GB,MLP,Baseline,5,55.84672206961564,0.05972956866565493,0.6473295339999368,0.0013174100000696853,98.0,7340.33203125,0,5547
GPU_NVIDIA_A100-SXM4-80GB,LSTM,Baseline,5,49.76026588226802,0.13027611272717676,15.453157987000054,0.10500396099996578,147.8,7392.765625,40,5547
GPU_NVIDIA_A100-SXM4-80GB,RF,Enhanced,5,38.27753208050327,0.4793631641614017,1.8371020330000647,0.0306154450000804,603.8,7397.28515625,3,5547
GPU_NVIDIA_A100-SXM4-80GB,XGB,Enhanced,5,38.99327195102233,0.4818224657859125,0.9072009230000049,0.0030643770001006487,1090.6,7398.609375,0,5547
GPU_NVIDIA_A100-SXM4-80GB,MLP,Enhanced,5,42.03002100015875,0.40436362918213886,0.6666484709999168,0.0013792749999765874,245.8,7398.8125,0,5547
GPU_NVIDIA_A100-SXM4-80GB,LSTM,Enhanced,5,43.976298687954056,0.26330332539212387,15.477606279000042,0.09729363799999646,151.3,7459.3671875,40,5547
GPU_NVIDIA_A100-SXM4-80GB,RF,Enhanced_2,5,39.16751150921059,0.4616427117556352,1.7548622319999367,0.02898849199993947,558.8,7459.76953125,3,5547
GPU_NVIDIA_A100-SXM4-80GB,XGB,Enhanced_2,5,39.66009067021715,0.4674073306047849,0.3612174419999974,0.0027965970000423113,91.8,7459.78125,0,5547
GPU_NVIDIA_A100-SXM4-80GB,MLP,Enhanced_2,5,40.60221655498922,0.4258105026443506,0.7396769639999548,0.0013630899999270696,107.5,7461.30859375,0,5547
GPU_NVIDIA_A100-SXM4-80GB,LSTM,Enhanced_2,5,44.17091828404583,0.2883529972657386,15.380510389000051,0.09708510099994783,267.7,7522.3203125,41,5547
