accelerator,Model,Features,Fold,mae,r2,train_time_sec,infer_time_sec,peak_cpu_percent,peak_memory_mb,peak_gpu_util_percent,peak_gpu_memory_mb
GPU_NVIDIA_L4,XGB,Baseline,5,44.18222147140104,0.3405162594301211,0.2040197819999321,0.0021055309998700977,8.0,6668.0625,0,2496
GPU_NVIDIA_L4,MLP,Baseline,5,55.84672206961564,0.05972956866565493,0.6503653679999388,0.0012534969998796441,112.9,6668.24609375,0,2496
GPU_NVIDIA_L4,LSTM,Baseline,5,48.48972642793201,0.15026809229631888,15.196796812999992,0.10435769500008973,156.3,6722.9609375,22,2496
GPU_NVIDIA_L4,RF,Enhanced,5,38.277532080503256,0.4793631641614018,1.6873666439998942,0.026948831000026985,434.7,6722.41015625,1,2496
GPU_NVIDIA_L4,XGB,Enhanced,5,38.99327195102233,0.4818224657859125,0.3352785690001383,0.002637018000086755,317.9,6722.01171875,0,2496
GPU_NVIDIA_L4,MLP,Enhanced,5,42.03002100015875,0.40436362918213886,0.6481884679999439,0.0013059939999493508,202.6,6722.640625,0,2496
GPU_NVIDIA_L4,LSTM,Enhanced,5,43.06905262494769,0.3135237784472795,15.044803281999975,0.09750129500002913,154.0,6782.34765625,22,2496
GPU_NVIDIA_L4,RF,Enhanced_2,5,39.1675115092106,0.4616427117556352,1.7314051429998472,0.03780958400011514,386.9,6782.5390625,2,2496
GPU_NVIDIA_L4,XGB,Enhanced_2,5,39.66009067021715,0.4674073306047849,0.36368664400015405,0.002711193000095591,16.0,6782.4375,0,2496
GPU_NVIDIA_L4,MLP,Enhanced_2,5,40.60221655498922,0.4258105026443506,0.7352474550000352,0.0013302560000738595,109.7,6782.96875,0,2496
GPU_NVIDIA_L4,LSTM,Enhanced_2,5,43.53508774222722,0.29594604441316186,15.155955668999923,0.10719335799990404,273.5,6843.828125,22,2496
