accelerator,Model,Features,Fold,mae,r2,train_time_sec,infer_time_sec,peak_cpu_percent,peak_memory_mb,peak_gpu_util_percent,peak_gpu_memory_mb
GPU_Tesla_T4,MLP,Enhanced,3,41.06730340559481,0.3608886994952738,0.9316555479999806,0.0012207129998387245,102.7,5192.2421875,0,958
GPU_Tesla_T4,LSTM,Enhanced,3,42.77373814718201,0.33446550092867655,14.779062683999882,0.09146448000001328,149.0,5252.35546875,50,958
GPU_Tesla_T4,RF,Enhanced_2,3,42.05826961799136,0.37837061138565786,2.6428300479999507,0.05772522100005517,730.0,5259.2265625,3,958
GPU_Tesla_T4,XGB,Enhanced_2,3,38.98400534422553,0.4689973163903586,0.41228275899993605,0.002626728999985062,218.5,5259.04296875,0,958
GPU_Tesla_T4,MLP,Enhanced_2,3,41.57756216959432,0.355891213889758,0.7664724640001168,0.0012071209998794075,170.3,5259.49609375,0,958
GPU_Tesla_T4,LSTM,Enhanced_2,3,42.36877898174678,0.3395138626577796,14.812293803999864,0.09394765299998653,148.1,5319.51171875,47,958
GPU_Tesla_T4,RF,Baseline,4,43.78559429773185,0.2703454395659223,1.5782583780001005,0.03878374999999323,250.6,5327.33203125,0,958
GPU_Tesla_T4,XGB,Baseline,4,44.76908657618589,0.25998276221342487,0.7518733499998689,0.004159857000104239,700.5,5327.3359375,0,958
GPU_Tesla_T4,MLP,Baseline,4,55.50700548906849,-0.0018585152922165893,0.7115872379999928,0.0013059469999916473,102.6,5327.42578125,0,958
GPU_Tesla_T4,LSTM,Baseline,4,52.56219165496424,0.04012272995675348,15.496838743000126,0.09590875399999277,149.5,5328.1796875,45,958
GPU_Tesla_T4,RF,Enhanced,4,39.33882222540768,0.40095442453630925,2.3123338780001177,0.03721380700017107,682.5,5241.88671875,3,958
GPU_Tesla_T4,XGB,Enhanced,4,40.348001826624454,0.3779978621692276,0.3972066950000226,0.0023930330000894173,7.6,5241.671875,0,958
GPU_Tesla_T4,MLP,Enhanced,4,41.693654476590375,0.338375127853774,0.7868523760000699,0.0014766259998850728,103.1,5243.3046875,0,958
GPU_Tesla_T4,LSTM,Enhanced,4,43.53353807160471,0.2850281900566979,15.028974354999946,0.08828633999996782,168.7,5284.60546875,46,958
GPU_Tesla_T4,RF,Enhanced_2,4,39.49860955811172,0.4022485354517895,2.74290711499998,0.03607375999990836,594.5,5288.1328125,3,958
GPU_Tesla_T4,XGB,Enhanced_2,4,40.47555225148014,0.3774972440479675,0.5320602950000648,0.006858727999997427,582.7,5288.55078125,0,958
GPU_Tesla_T4,MLP,Enhanced_2,4,42.45518214763864,0.3204349811764088,0.8984326669999518,0.0014395719999811263,111.8,5288.83203125,0,958
GPU_Tesla_T4,LSTM,Enhanced_2,4,47.32870638795717,0.17506226823204896,14.824689489000093,0.09217666899985488,148.9,5347.3359375,48,958
GPU_Tesla_T4,RF,Baseline,5,42.97512794103313,0.3765049981462003,1.643292185999826,0.06032517500011636,387.7,5358.58984375,0,958
GPU_Tesla_T4,XGB,Baseline,5,44.18222147140104,0.3405162594301211,0.23459463299991512,0.002009754000027897,6.6,5358.34765625,0,958
GPU_Tesla_T4,MLP,Baseline,5,55.84672206961564,0.05972956866565493,0.7434934129998965,0.0012176279999494,101.9,5358.51171875,0,958
GPU_Tesla_T4,LSTM,Baseline,5,50.21874092901321,0.11694652726861776,15.022861113999852,0.09389999699988039,149.6,5411.546875,44,958
GPU_Tesla_T4,RF,Enhanced,5,38.277532080503256,0.4793631641614018,2.54578533300014,0.03838163299997177,620.9,5413.31640625,2,958
GPU_Tesla_T4,XGB,Enhanced,5,38.99327195102233,0.4818224657859125,0.5427171839999119,0.0026948330000777787,40.9,5413.29296875,0,958
GPU_Tesla_T4,MLP,Enhanced,5,42.03002100015875,0.40436362918213886,0.7966814290000457,0.0013066589999652933,110.6,5414.03125,0,958
GPU_Tesla_T4,LSTM,Enhanced,5,43.17855702352776,0.3152670182616918,14.834908514000062,0.08963017399992168,153.3,5473.91796875,48,958
GPU_Tesla_T4,RF,Enhanced_2,5,39.16751150921059,0.4616427117556352,2.4769776129999173,0.03764394599988918,679.7,5475.921875,3,958
GPU_Tesla_T4,XGB,Enhanced_2,5,39.66009067021715,0.4674073306047849,0.3912607659999594,0.002546191000192266,202.7,5475.859375,0,958
GPU_Tesla_T4,MLP,Enhanced_2,5,40.60221655498922,0.4258105026443506,0.7782523400001082,0.0012740730001041811,687.1,5476.66015625,0,958
GPU_Tesla_T4,LSTM,Enhanced_2,5,43.525677170195394,0.29596915510203914,14.942876269999942,0.09156959899996764,149.6,5538.1875,47,958
